page,elementType,state,selector,text,textColor,bgColor,ratio,wcagAA,wcagAAA,fontSize,fontWeight,isLargeText,isDisabled
Brand: 1,button,default,button:not([type=""hidden""]),Reset settings,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 1,button,default,button:not([type=""hidden""]),Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 1,button,default,[type=""submit""],Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),0506552294,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),partstore.a@gmail.com,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),English,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),العربية,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),USD,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),SAR,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),Become Vendor,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),Rider,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 1,link,default,a:not(.btn):not(.nav-link),Login,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,16px,400,,
Brand: 1,label,default,label,Category,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 1,label,default,label,Model,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 1,label,default,label,Part Type,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 1,label,default,label,Hide empty tabs until they have data,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Brand: 1,label,default,label,Automatically show new incoming Ajax requests,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Brand: 1,heading,default,"h1, h2, h3, h4",Error Page,"rgb(55, 65, 81)","rgb(249, 250, 251)",9.86,PASS,PASS,40px,600,true,
Brand: 1,heading,default,"h1, h2, h3, h4",404 Page not found,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,48px,700,true,
Brand: 1,text,default,p,"Login or create an account to access your orders, ","rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,13px,400,,
Brand: 1,text,default,p,The page you are looking for dosen’t exist or anot,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,16px,400,,
Brand: 1,text,default,p,Your trusted source for genuine auto parts and acc,"rgb(156, 163, 175)","rgb(255, 255, 255)",2.54,FAIL,FAIL,14.4px,400,,
Brand: 1,text,default,p,Subscribe to get updates on new catalogItems and offer,"rgb(156, 163, 175)","rgb(255, 255, 255)",2.54,FAIL,FAIL,14.4px,400,,
Brand: 1,text,default,p,COPYRIGHT © 2024. All Rights Reserved By YEM,"rgb(156, 163, 175)","rgba(0, 0, 0, 0.2)",8.27,PASS,PASS,13.6px,400,,
Brand: 2,button,default,.btn,Return to home,"rgb(255, 255, 255)","rgb(31, 41, 55)",14.68,PASS,PASS,14px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),العربية,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),SAR
                            SAR,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Account,"rgb(17, 24, 39)","rgb(249, 250, 251)",16.98,PASS,PASS,16px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),All Categories,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,16px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Menu,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,11px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Categories,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Account,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Pages,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,16px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Show Products,"rgb(255, 255, 255)","rgb(195, 0, 47)",6.25,PASS,FAIL,15px,600,,
Brand: 2,button,default,button:not([type=""hidden""]),Reset settings,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 2,button,default,button:not([type=""hidden""]),Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 2,button,default,[type=""submit""],Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),0506552294,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),partstore.a@gmail.com,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),English,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),العربية,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),USD,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),SAR,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),Become Vendor,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),Rider,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Brand: 2,link,default,a:not(.btn):not(.nav-link),Login,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,16px,400,,
Brand: 2,label,default,label,Category,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 2,label,default,label,Model,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 2,label,default,label,Part Type,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Brand: 2,label,default,label,Hide empty tabs until they have data,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Brand: 2,label,default,label,Automatically show new incoming Ajax requests,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Brand: 2,heading,default,"h1, h2, h3, h4",Error Page,"rgb(55, 65, 81)","rgb(249, 250, 251)",9.86,PASS,PASS,40px,600,true,
Brand: 2,heading,default,"h1, h2, h3, h4",404 Page not found,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,48px,700,true,
Brand: 2,text,default,p,"Login or create an account to access your orders, ","rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,13px,400,,
Brand: 2,text,default,p,The page you are looking for dosen’t exist or anot,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,16px,400,,
Brand: 2,text,default,p,Your trusted source for genuine auto parts and acc,"rgb(156, 163, 175)","rgb(255, 255, 255)",2.54,FAIL,FAIL,14.4px,400,,
Brand: 2,text,default,p,Subscribe to get updates on new catalogItems and offer,"rgb(156, 163, 175)","rgb(255, 255, 255)",2.54,FAIL,FAIL,14.4px,400,,
Brand: 2,text,default,p,COPYRIGHT © 2024. All Rights Reserved By YEM,"rgb(156, 163, 175)","rgba(0, 0, 0, 0.2)",8.27,PASS,PASS,13.6px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),العربية,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),SAR
                            SAR,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),الحساب,"rgb(17, 24, 39)","rgb(249, 250, 251)",16.98,PASS,PASS,16px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),كل الفئات,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,16px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),Menu,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,11px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),التصنيفات,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),الحساب,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),الصفحات,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,16px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),Show Products,"rgb(255, 255, 255)","rgb(195, 0, 47)",6.25,PASS,FAIL,15px,600,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),Reset settings,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,button:not([type=""hidden""]),Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: find-your-perfect-nissanwdPk,button,default,[type=""submit""],Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),0506552294,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),partstore.a@gmail.com,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),English,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),العربية,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),USD,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),SAR,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),Become Vendor,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),المندوب,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: find-your-perfect-nissanwdPk,link,default,a:not(.btn):not(.nav-link),تسجيل الدخول,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,16px,400,,
Blog: find-your-perfect-nissanwdPk,label,default,label,الفئة,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: find-your-perfect-nissanwdPk,label,default,label,Model,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: find-your-perfect-nissanwdPk,label,default,label,Part Type,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: find-your-perfect-nissanwdPk,label,default,label,Hide empty tabs until they have data,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Blog: find-your-perfect-nissanwdPk,label,default,label,Automatically show new incoming Ajax requests,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",تفاصيل المدونة,"rgb(255, 255, 255)","rgb(255, 255, 255)",1.00,FAIL,FAIL,48px,700,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",FIND YOUR PERFECT NISSAN,"rgb(33, 37, 41)","rgb(243, 244, 246)",14.02,PASS,PASS,32px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",FIND YOUR PERFECT NISSAN,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,44px,700,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",NEW SUNNY,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",ALTIMA,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",Kicks,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",All-New X-TRAIL,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",PATHFINDER,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",X-TERRA,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,heading,default,"h1, h2, h3, h4",ALL-NEW PATROL,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,40px,600,true,
Blog: find-your-perfect-nissanwdPk,text,default,p,"Login or create an account to access your orders, ","rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,13px,400,,
Blog: find-your-perfect-nissanwdPk,text,default,p,DISCOVER OUR EXCITING & EXTENSIVE RANGE,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,20px,400,true,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),العربية,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),SAR
                            SAR,"rgba(255, 255, 255, 0.9)","rgb(255, 255, 255)",1.00,FAIL,FAIL,13px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),الحساب,"rgb(17, 24, 39)","rgb(249, 250, 251)",16.98,PASS,PASS,16px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),كل الفئات,"rgb(33, 37, 41)","rgb(255, 255, 255)",15.43,PASS,PASS,16px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),Menu,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,11px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),التصنيفات,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),الحساب,"rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,11px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),الصفحات,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,16px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),Show Products,"rgb(255, 255, 255)","rgb(195, 0, 47)",6.25,PASS,FAIL,15px,600,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),Reset settings,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: nissan-offers-special-offersYGim,button,default,button:not([type=""hidden""]),Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: nissan-offers-special-offersYGim,button,default,[type=""submit""],Search,"rgb(85, 85, 85)","rgb(255, 255, 255)",7.46,PASS,PASS,13px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),0506552294,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),partstore.a@gmail.com,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),English,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),العربية,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),USD,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),SAR,"rgb(195, 0, 47)","rgb(249, 250, 251)",5.98,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),Become Vendor,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),المندوب,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,14px,400,,
Blog: nissan-offers-special-offersYGim,link,default,a:not(.btn):not(.nav-link),تسجيل الدخول,"rgb(195, 0, 47)","rgb(255, 255, 255)",6.25,PASS,FAIL,16px,400,,
Blog: nissan-offers-special-offersYGim,label,default,label,الفئة,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: nissan-offers-special-offersYGim,label,default,label,Model,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: nissan-offers-special-offersYGim,label,default,label,Part Type,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,13px,600,,
Blog: nissan-offers-special-offersYGim,label,default,label,Hide empty tabs until they have data,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Blog: nissan-offers-special-offersYGim,label,default,label,Automatically show new incoming Ajax requests,"rgb(17, 24, 39)","rgb(255, 255, 255)",17.74,PASS,PASS,14px,400,,
Blog: nissan-offers-special-offersYGim,heading,default,"h1, h2, h3, h4",تفاصيل المدونة,"rgb(255, 255, 255)","rgb(255, 255, 255)",1.00,FAIL,FAIL,48px,700,true,
Blog: nissan-offers-special-offersYGim,heading,default,"h1, h2, h3, h4",NISSAN OFFERS  SPECIAL OfferS,"rgb(33, 37, 41)","rgb(243, 244, 246)",14.02,PASS,PASS,32px,600,true,
Blog: nissan-offers-special-offersYGim,text,default,p,"Login or create an account to access your orders, ","rgb(107, 114, 128)","rgb(255, 255, 255)",4.83,PASS,FAIL,13px,400,,
Blog: nissan-offers-special-offersYGim,text,default,p,عروض نيسان,"rgb(0, 0, 0)","rgb(243, 244, 246)",19.08,PASS,PASS,20px,400,true,
